,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
591,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-10-23,Parts per billion,No Events,22,92.0,Y,8.595455,14.1,0,13,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
590,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-10-23,Parts per billion,No Events,22,92.0,Y,8.595455,14.1,0,13,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
593,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-10-24,Parts per billion,No Events,19,79.0,Y,10.378947,19.0,8,18,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
592,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-10-24,Parts per billion,No Events,19,79.0,Y,10.378947,19.0,8,18,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
594,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-10-25,Parts per billion,No Events,23,96.0,Y,11.704348,24.7,7,23,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
595,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-10-25,Parts per billion,No Events,23,96.0,Y,11.704348,24.7,7,23,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
596,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-10-26,Parts per billion,No Events,24,100.0,Y,4.933333,10.0,7,9,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
597,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-10-26,Parts per billion,No Events,24,100.0,Y,4.933333,10.0,7,9,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
598,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-10-27,Parts per billion,No Events,23,96.0,Y,6.073913,13.0,21,12,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
599,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-10-27,Parts per billion,No Events,23,96.0,Y,6.073913,13.0,21,12,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
600,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-10-28,Parts per billion,No Events,22,92.0,Y,11.554545,21.6,0,20,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
601,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-10-28,Parts per billion,No Events,22,92.0,Y,11.554545,21.6,0,20,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
602,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-10-29,Parts per billion,No Events,23,96.0,Y,5.8,8.3,21,8,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
603,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-10-29,Parts per billion,No Events,23,96.0,Y,5.8,8.3,21,8,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
605,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-10-30,Parts per billion,No Events,24,100.0,Y,9.666667,17.5,20,16,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
604,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-10-30,Parts per billion,No Events,24,100.0,Y,9.666667,17.5,20,16,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
606,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-10-31,Parts per billion,No Events,24,100.0,Y,6.1375,12.3,22,11,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
607,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-10-31,Parts per billion,No Events,24,100.0,Y,6.1375,12.3,22,11,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
608,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-01,Parts per billion,No Events,23,96.0,Y,14.273913,32.8,19,30,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
609,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-01,Parts per billion,No Events,23,96.0,Y,14.273913,32.8,19,30,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
610,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-02,Parts per billion,No Events,24,100.0,Y,15.516667,27.4,0,25,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
611,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-02,Parts per billion,No Events,24,100.0,Y,15.516667,27.4,0,25,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
612,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-03,Parts per billion,No Events,20,83.0,Y,14.665,26.1,20,25,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
613,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-03,Parts per billion,No Events,20,83.0,Y,14.665,26.1,20,25,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
615,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-04,Parts per billion,No Events,23,96.0,Y,19.03913,30.1,19,28,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
614,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-04,Parts per billion,No Events,23,96.0,Y,19.03913,30.1,19,28,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
617,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-05,Parts per billion,No Events,16,67.0,N,19.10625,34.0,20,32,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
616,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-05,Parts per billion,No Events,16,67.0,N,19.10625,34.0,20,32,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
618,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-06,Parts per billion,No Events,24,100.0,Y,19.395833,31.0,19,29,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
619,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-06,Parts per billion,No Events,24,100.0,Y,19.395833,31.0,19,29,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
620,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-07,Parts per billion,No Events,24,100.0,Y,19.320833,37.6,19,35,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
621,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-07,Parts per billion,No Events,24,100.0,Y,19.320833,37.6,19,35,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
622,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-08,Parts per billion,No Events,19,79.0,Y,23.110526,43.5,18,41,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
623,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-08,Parts per billion,No Events,19,79.0,Y,23.110526,43.5,18,41,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
624,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-09,Parts per billion,No Events,24,100.0,Y,27.295833,52.3,18,49,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
625,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-09,Parts per billion,No Events,24,100.0,Y,27.295833,52.3,18,49,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
626,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-10,Parts per billion,No Events,23,96.0,Y,22.013043,41.6,19,39,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
627,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-10,Parts per billion,No Events,23,96.0,Y,22.013043,41.6,19,39,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
629,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-11,Parts per billion,No Events,23,96.0,Y,15.713043,25.2,6,24,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
628,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-11,Parts per billion,No Events,23,96.0,Y,15.713043,25.2,6,24,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
630,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-12,Parts per billion,No Events,23,96.0,Y,14.317391,35.7,18,33,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
631,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-12,Parts per billion,No Events,23,96.0,Y,14.317391,35.7,18,33,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
632,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-13,Parts per billion,No Events,24,100.0,Y,12.404167,25.2,2,24,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
633,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-13,Parts per billion,No Events,24,100.0,Y,12.404167,25.2,2,24,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
634,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-14,Parts per billion,No Events,24,100.0,Y,10.6375,17.4,23,16,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
635,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-14,Parts per billion,No Events,24,100.0,Y,10.6375,17.4,23,16,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
636,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-15,Parts per billion,No Events,23,96.0,Y,8.73913,23.6,1,22,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
637,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-15,Parts per billion,No Events,23,96.0,Y,8.73913,23.6,1,22,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
639,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-16,Parts per billion,No Events,22,92.0,Y,16.818182,34.8,19,32,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
638,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-16,Parts per billion,No Events,22,92.0,Y,16.818182,34.8,19,32,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
640,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-17,Parts per billion,No Events,23,96.0,Y,25.026087,41.6,20,39,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
641,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-17,Parts per billion,No Events,23,96.0,Y,25.026087,41.6,20,39,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
642,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-18,Parts per billion,No Events,23,96.0,Y,17.886957,40.8,8,38,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
643,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-18,Parts per billion,No Events,23,96.0,Y,17.886957,40.8,8,38,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
644,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-19,Parts per billion,No Events,23,96.0,Y,6.221739,13.2,23,12,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
645,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-19,Parts per billion,No Events,23,96.0,Y,6.221739,13.2,23,12,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
646,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-20,Parts per billion,No Events,24,100.0,Y,15.525,25.0,21,24,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
647,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-20,Parts per billion,No Events,24,100.0,Y,15.525,25.0,21,24,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
648,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-21,Parts per billion,No Events,24,100.0,Y,18.058333,31.8,20,29,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
649,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-21,Parts per billion,No Events,24,100.0,Y,18.058333,31.8,20,29,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
651,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,2021-11-22,Parts per billion,No Events,21,88.0,Y,11.547619,22.2,9,21,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
650,24,510,40,42602,1,39.297733,-76.604603,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,2021-11-22,Parts per billion,No Events,21,88.0,Y,11.547619,22.2,9,21,599,Instrumental - Chemiluminescence Teledyne API 200 EU/501,Oldtown,"Oldtown Fire Station, 1100 Hillen Street",Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2022-04-06
